2023-05-05 10:59:47,026 INFO    StreamThr :63060 [internal.py:wandb_internal():86] W&B internal server running at pid: 63060, started at: 2023-05-05 10:59:47.026052
2023-05-05 10:59:48,334 INFO    Thread-12 :63060 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230505_105947-0cts5ltb/files/wandb-summary.json
2023-05-05 10:59:49,840 DEBUG   HandlerThread:63060 [system_info.py:_save_conda():86] Saving conda packages done
2023-05-05 10:59:49,840 INFO    HandlerThread:63060 [system_monitor.py:probe():216] Finished publishing system info
2023-05-05 10:59:49,842 DEBUG   SenderThread:63060 [sender.py:send():375] send: files
2023-05-05 10:59:49,843 INFO    SenderThread:63060 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-05-05 10:59:49,847 DEBUG   SenderThread:63060 [sender.py:send():375] send: telemetry
2023-05-05 10:59:49,847 DEBUG   HandlerThread:63060 [handler.py:handle_request():144] handle_request: stop_status
2023-05-05 10:59:49,847 DEBUG   SenderThread:63060 [sender.py:send_request():402] send_request: stop_status
2023-05-05 10:59:50,339 INFO    Thread-12 :63060 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230505_105947-0cts5ltb/files/conda-environment.yaml
2023-05-05 10:59:50,339 INFO    Thread-12 :63060 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230505_105947-0cts5ltb/files/wandb-metadata.json
2023-05-05 10:59:50,364 INFO    wandb-upload_0:63060 [upload_job.py:push():137] Uploaded file /var/folders/t0/wpl_qfjd5s3cczhlskc092xm0000gp/T/tmpe3nzp_huwandb/wcy80bba-wandb-metadata.json
2023-05-05 10:59:52,975 DEBUG   HandlerThread:63060 [handler.py:handle_request():144] handle_request: status_report
2023-05-05 10:59:56,795 DEBUG   HandlerThread:63060 [handler.py:handle_request():144] handle_request: partial_history
2023-05-05 10:59:56,796 DEBUG   SenderThread:63060 [sender.py:send():375] send: history
2023-05-05 10:59:56,796 DEBUG   SenderThread:63060 [sender.py:send_request():402] send_request: summary_record
2023-05-05 10:59:56,798 INFO    SenderThread:63060 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-05 10:59:57,375 INFO    Thread-12 :63060 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230505_105947-0cts5ltb/files/wandb-summary.json
2023-05-05 10:59:57,375 INFO    Thread-12 :63060 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230505_105947-0cts5ltb/files/output.log
2023-05-05 10:59:58,807 DEBUG   HandlerThread:63060 [handler.py:handle_request():144] handle_request: status_report
2023-05-05 10:59:59,386 INFO    Thread-12 :63060 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230505_105947-0cts5ltb/files/output.log
2023-05-05 11:00:01,184 DEBUG   SenderThread:63060 [sender.py:send():375] send: exit
2023-05-05 11:00:01,184 INFO    SenderThread:63060 [sender.py:send_exit():598] handling exit code: 255
2023-05-05 11:00:01,184 INFO    SenderThread:63060 [sender.py:send_exit():600] handling runtime: 13
2023-05-05 11:00:01,184 INFO    SenderThread:63060 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-05 11:00:01,184 INFO    SenderThread:63060 [sender.py:send_exit():606] send defer
2023-05-05 11:00:01,185 DEBUG   HandlerThread:63060 [handler.py:handle_request():144] handle_request: defer
2023-05-05 11:00:01,185 INFO    HandlerThread:63060 [handler.py:handle_request_defer():170] handle defer: 0
2023-05-05 11:00:01,185 DEBUG   SenderThread:63060 [sender.py:send_request():402] send_request: defer
2023-05-05 11:00:01,185 INFO    SenderThread:63060 [sender.py:send_request_defer():622] handle sender defer: 0
2023-05-05 11:00:01,185 INFO    SenderThread:63060 [sender.py:transition_state():626] send defer: 1
2023-05-05 11:00:01,185 DEBUG   HandlerThread:63060 [handler.py:handle_request():144] handle_request: defer
2023-05-05 11:00:01,185 INFO    HandlerThread:63060 [handler.py:handle_request_defer():170] handle defer: 1
2023-05-05 11:00:01,185 DEBUG   SenderThread:63060 [sender.py:send_request():402] send_request: defer
2023-05-05 11:00:01,185 INFO    SenderThread:63060 [sender.py:send_request_defer():622] handle sender defer: 1
2023-05-05 11:00:01,185 INFO    SenderThread:63060 [sender.py:transition_state():626] send defer: 2
2023-05-05 11:00:01,185 DEBUG   HandlerThread:63060 [handler.py:handle_request():144] handle_request: defer
2023-05-05 11:00:01,185 INFO    HandlerThread:63060 [handler.py:handle_request_defer():170] handle defer: 2
2023-05-05 11:00:01,185 INFO    HandlerThread:63060 [system_monitor.py:finish():190] Stopping system monitor
2023-05-05 11:00:01,186 DEBUG   SystemMonitor:63060 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-05-05 11:00:01,186 INFO    HandlerThread:63060 [interfaces.py:finish():202] Joined cpu monitor
2023-05-05 11:00:01,186 DEBUG   SystemMonitor:63060 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-05-05 11:00:01,186 INFO    HandlerThread:63060 [interfaces.py:finish():202] Joined disk monitor
2023-05-05 11:00:01,186 DEBUG   SystemMonitor:63060 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-05-05 11:00:01,186 INFO    HandlerThread:63060 [interfaces.py:finish():202] Joined memory monitor
2023-05-05 11:00:01,187 INFO    HandlerThread:63060 [interfaces.py:finish():202] Joined network monitor
2023-05-05 11:00:01,187 DEBUG   SenderThread:63060 [sender.py:send_request():402] send_request: defer
2023-05-05 11:00:01,187 INFO    SenderThread:63060 [sender.py:send_request_defer():622] handle sender defer: 2
2023-05-05 11:00:01,187 INFO    SenderThread:63060 [sender.py:transition_state():626] send defer: 3
2023-05-05 11:00:01,187 DEBUG   SenderThread:63060 [sender.py:send():375] send: stats
2023-05-05 11:00:01,187 DEBUG   HandlerThread:63060 [handler.py:handle_request():144] handle_request: defer
2023-05-05 11:00:01,187 INFO    HandlerThread:63060 [handler.py:handle_request_defer():170] handle defer: 3
2023-05-05 11:00:01,187 DEBUG   SenderThread:63060 [sender.py:send_request():402] send_request: defer
2023-05-05 11:00:01,187 INFO    SenderThread:63060 [sender.py:send_request_defer():622] handle sender defer: 3
2023-05-05 11:00:01,187 INFO    SenderThread:63060 [sender.py:transition_state():626] send defer: 4
2023-05-05 11:00:01,187 DEBUG   HandlerThread:63060 [handler.py:handle_request():144] handle_request: defer
2023-05-05 11:00:01,187 INFO    HandlerThread:63060 [handler.py:handle_request_defer():170] handle defer: 4
2023-05-05 11:00:01,187 DEBUG   SenderThread:63060 [sender.py:send_request():402] send_request: defer
2023-05-05 11:00:01,187 INFO    SenderThread:63060 [sender.py:send_request_defer():622] handle sender defer: 4
2023-05-05 11:00:01,187 INFO    SenderThread:63060 [sender.py:transition_state():626] send defer: 5
2023-05-05 11:00:01,187 DEBUG   HandlerThread:63060 [handler.py:handle_request():144] handle_request: defer
2023-05-05 11:00:01,188 INFO    HandlerThread:63060 [handler.py:handle_request_defer():170] handle defer: 5
2023-05-05 11:00:01,188 DEBUG   SenderThread:63060 [sender.py:send():375] send: summary
2023-05-05 11:00:01,188 INFO    SenderThread:63060 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-05 11:00:01,188 DEBUG   SenderThread:63060 [sender.py:send_request():402] send_request: defer
2023-05-05 11:00:01,188 INFO    SenderThread:63060 [sender.py:send_request_defer():622] handle sender defer: 5
2023-05-05 11:00:01,188 INFO    SenderThread:63060 [sender.py:transition_state():626] send defer: 6
2023-05-05 11:00:01,188 DEBUG   HandlerThread:63060 [handler.py:handle_request():144] handle_request: defer
2023-05-05 11:00:01,188 INFO    HandlerThread:63060 [handler.py:handle_request_defer():170] handle defer: 6
2023-05-05 11:00:01,188 DEBUG   SenderThread:63060 [sender.py:send_request():402] send_request: defer
2023-05-05 11:00:01,188 INFO    SenderThread:63060 [sender.py:send_request_defer():622] handle sender defer: 6
2023-05-05 11:00:01,191 DEBUG   HandlerThread:63060 [handler.py:handle_request():144] handle_request: status_report
2023-05-05 11:00:01,326 INFO    SenderThread:63060 [sender.py:transition_state():626] send defer: 7
2023-05-05 11:00:01,326 DEBUG   HandlerThread:63060 [handler.py:handle_request():144] handle_request: defer
2023-05-05 11:00:01,326 INFO    HandlerThread:63060 [handler.py:handle_request_defer():170] handle defer: 7
2023-05-05 11:00:01,326 DEBUG   SenderThread:63060 [sender.py:send_request():402] send_request: defer
2023-05-05 11:00:01,326 INFO    SenderThread:63060 [sender.py:send_request_defer():622] handle sender defer: 7
2023-05-05 11:00:01,396 INFO    Thread-12 :63060 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230505_105947-0cts5ltb/files/config.yaml
2023-05-05 11:00:01,396 INFO    Thread-12 :63060 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230505_105947-0cts5ltb/files/wandb-summary.json
2023-05-05 11:00:02,189 DEBUG   HandlerThread:63060 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-05 11:00:02,815 INFO    SenderThread:63060 [sender.py:transition_state():626] send defer: 8
2023-05-05 11:00:02,815 DEBUG   SenderThread:63060 [sender.py:send_request():402] send_request: poll_exit
2023-05-05 11:00:02,815 DEBUG   HandlerThread:63060 [handler.py:handle_request():144] handle_request: defer
2023-05-05 11:00:02,815 INFO    HandlerThread:63060 [handler.py:handle_request_defer():170] handle defer: 8
2023-05-05 11:00:02,815 DEBUG   SenderThread:63060 [sender.py:send_request():402] send_request: defer
2023-05-05 11:00:02,815 INFO    SenderThread:63060 [sender.py:send_request_defer():622] handle sender defer: 8
2023-05-05 11:00:02,819 INFO    SenderThread:63060 [sender.py:transition_state():626] send defer: 9
2023-05-05 11:00:02,819 DEBUG   HandlerThread:63060 [handler.py:handle_request():144] handle_request: defer
2023-05-05 11:00:02,819 INFO    HandlerThread:63060 [handler.py:handle_request_defer():170] handle defer: 9
2023-05-05 11:00:02,819 DEBUG   SenderThread:63060 [sender.py:send():375] send: artifact
2023-05-05 11:00:03,194 DEBUG   HandlerThread:63060 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-05 11:00:03,403 INFO    Thread-12 :63060 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230505_105947-0cts5ltb/files/output.log
2023-05-05 11:00:03,606 INFO    wandb-upload_1:63060 [upload_job.py:push():92] Skipped uploading /Users/mt361/Library/Application Support/wandb/artifacts/staging/tmp3betgta_
2023-05-05 11:00:03,880 INFO    wandb-upload_0:63060 [upload_job.py:push():95] Uploaded file /Users/mt361/Library/Application Support/wandb/artifacts/staging/tmpsxiwvw7o
2023-05-05 11:00:04,106 WARNING StreamThr :63060 [internal.py:is_dead():414] Internal process exiting, parent pid 63051 disappeared
2023-05-05 11:00:04,106 ERROR   StreamThr :63060 [internal.py:wandb_internal():152] Internal process shutdown.
2023-05-05 11:00:04,200 INFO    WriterThread:63060 [datastore.py:close():298] close: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230505_105947-0cts5ltb/run-0cts5ltb.wandb
2023-05-05 11:00:04,200 INFO    HandlerThread:63060 [handler.py:finish():845] shutting down handler
2023-05-05 11:00:04,780 INFO    SenderThread:63060 [sender.py:send_artifact():1474] sent artifact job-git_github.com_MuhangTian_Deep-RL.git_train.py - {'id': 'QXJ0aWZhY3Q6NDQzMjgyNjUx', 'digest': 'd3abc2a8191fe6b4ad72cdf2cd06e9b9', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY2Mzc5NDQy', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDQzMjgyNDA4', 'versionIndex': 5}}, 'version': 'latest'}
2023-05-05 11:00:04,780 INFO    SenderThread:63060 [sender.py:finish():1550] shutting down sender
2023-05-05 11:00:04,780 INFO    SenderThread:63060 [dir_watcher.py:finish():365] shutting down directory watcher
2023-05-05 11:00:05,411 INFO    SenderThread:63060 [dir_watcher.py:finish():395] scan: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230505_105947-0cts5ltb/files
2023-05-05 11:00:05,412 INFO    SenderThread:63060 [dir_watcher.py:finish():409] scan save: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230505_105947-0cts5ltb/files/requirements.txt requirements.txt
2023-05-05 11:00:05,412 INFO    SenderThread:63060 [dir_watcher.py:finish():409] scan save: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230505_105947-0cts5ltb/files/output.log output.log
2023-05-05 11:00:05,415 INFO    SenderThread:63060 [dir_watcher.py:finish():409] scan save: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230505_105947-0cts5ltb/files/config.yaml config.yaml
2023-05-05 11:00:05,417 INFO    SenderThread:63060 [dir_watcher.py:finish():409] scan save: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230505_105947-0cts5ltb/files/wandb-summary.json wandb-summary.json
2023-05-05 11:00:05,417 INFO    SenderThread:63060 [dir_watcher.py:finish():409] scan save: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230505_105947-0cts5ltb/files/conda-environment.yaml conda-environment.yaml
2023-05-05 11:00:05,423 INFO    SenderThread:63060 [dir_watcher.py:finish():409] scan save: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230505_105947-0cts5ltb/files/wandb-metadata.json wandb-metadata.json
2023-05-05 11:00:05,423 INFO    SenderThread:63060 [file_pusher.py:finish():168] shutting down file pusher
2023-05-05 11:00:05,424 INFO    SenderThread:63060 [file_pusher.py:join():173] waiting for file pusher
2023-05-05 11:00:05,810 INFO    wandb-upload_0:63060 [upload_job.py:push():137] Uploaded file /Users/mt361/Desktop/RL-Bandits/wandb/run-20230505_105947-0cts5ltb/files/output.log
2023-05-05 11:00:05,922 INFO    wandb-upload_2:63060 [upload_job.py:push():137] Uploaded file /Users/mt361/Desktop/RL-Bandits/wandb/run-20230505_105947-0cts5ltb/files/config.yaml
2023-05-05 11:00:05,933 INFO    wandb-upload_4:63060 [upload_job.py:push():137] Uploaded file /Users/mt361/Desktop/RL-Bandits/wandb/run-20230505_105947-0cts5ltb/files/conda-environment.yaml
2023-05-05 11:00:06,055 INFO    wandb-upload_1:63060 [upload_job.py:push():137] Uploaded file /Users/mt361/Desktop/RL-Bandits/wandb/run-20230505_105947-0cts5ltb/files/requirements.txt
2023-05-05 11:00:06,292 INFO    wandb-upload_3:63060 [upload_job.py:push():137] Uploaded file /Users/mt361/Desktop/RL-Bandits/wandb/run-20230505_105947-0cts5ltb/files/wandb-summary.json
