2023-05-02 14:39:06,228 DEBUG   HandlerThread:39516 [system_monitor.py:probe():210] {'os': 'macOS-10.16-x86_64-i386-64bit', 'python': '3.9.16', 'heartbeatAt': '2023-05-02T18:39:06.199030', 'startedAt': '2023-05-02T18:39:05.698952', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/mt361/Desktop/RL-Bandits/train.py', 'codePath': 'train.py', 'git': {'remote': 'git@github.com:MuhangTian/Deep-RL.git', 'commit': '9a929240c7c01efdf0aba2fd8d6a9d397b2a09c6'}, 'email': 'mt361@duke.edu', 'root': '/Users/mt361/Desktop/RL-Bandits', 'host': 'MacBook-Pro-73.local', 'username': 'mt361', 'executable': '/usr/local/anaconda3/envs/RL/bin/python', 'cpu_count': 12, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2400, 'min': 2400, 'max': 2400}, 'cpu_freq_per_core': [{'current': 2400, 'min': 2400, 'max': 2400}], 'disk': {'total': 926.3517189025879, 'used': 11.967166900634766}, 'memory': {'total': 16.0}}
2023-05-02 14:39:06,228 INFO    HandlerThread:39516 [system_monitor.py:probe():211] Finished collecting system info
2023-05-02 14:39:06,228 INFO    HandlerThread:39516 [system_monitor.py:probe():214] Publishing system info
2023-05-02 14:39:06,228 DEBUG   HandlerThread:39516 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-05-02 14:39:06,228 DEBUG   HandlerThread:39516 [system_info.py:_save_pip():67] Saving pip packages done
2023-05-02 14:39:06,229 DEBUG   HandlerThread:39516 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-05-02 14:39:07,074 INFO    Thread-12 :39516 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_143905-6iu8rmzn/files/conda-environment.yaml
2023-05-02 14:39:07,075 INFO    Thread-12 :39516 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_143905-6iu8rmzn/files/wandb-summary.json
2023-05-02 14:39:07,075 INFO    Thread-12 :39516 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_143905-6iu8rmzn/files/requirements.txt
2023-05-02 14:39:08,893 DEBUG   HandlerThread:39516 [system_info.py:_save_conda():86] Saving conda packages done
2023-05-02 14:39:08,894 INFO    HandlerThread:39516 [system_monitor.py:probe():216] Finished publishing system info
2023-05-02 14:39:08,896 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-02 14:39:08,896 DEBUG   SenderThread:39516 [sender.py:send():375] send: exit
2023-05-02 14:39:08,897 INFO    SenderThread:39516 [sender.py:send_exit():598] handling exit code: 255
2023-05-02 14:39:08,897 INFO    SenderThread:39516 [sender.py:send_exit():600] handling runtime: 2
2023-05-02 14:39:08,897 INFO    SenderThread:39516 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-02 14:39:08,897 INFO    SenderThread:39516 [sender.py:send_exit():606] send defer
2023-05-02 14:39:08,897 DEBUG   SenderThread:39516 [sender.py:send_request():402] send_request: poll_exit
2023-05-02 14:39:08,897 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: defer
2023-05-02 14:39:08,897 DEBUG   SenderThread:39516 [sender.py:send():375] send: files
2023-05-02 14:39:08,897 INFO    HandlerThread:39516 [handler.py:handle_request_defer():170] handle defer: 0
2023-05-02 14:39:08,898 INFO    SenderThread:39516 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-05-02 14:39:08,898 DEBUG   SenderThread:39516 [sender.py:send_request():402] send_request: defer
2023-05-02 14:39:08,898 INFO    SenderThread:39516 [sender.py:send_request_defer():622] handle sender defer: 0
2023-05-02 14:39:08,898 INFO    SenderThread:39516 [sender.py:transition_state():626] send defer: 1
2023-05-02 14:39:08,898 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: defer
2023-05-02 14:39:08,898 INFO    HandlerThread:39516 [handler.py:handle_request_defer():170] handle defer: 1
2023-05-02 14:39:08,898 DEBUG   SenderThread:39516 [sender.py:send_request():402] send_request: defer
2023-05-02 14:39:08,898 INFO    SenderThread:39516 [sender.py:send_request_defer():622] handle sender defer: 1
2023-05-02 14:39:08,898 INFO    SenderThread:39516 [sender.py:transition_state():626] send defer: 2
2023-05-02 14:39:08,898 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: defer
2023-05-02 14:39:08,898 INFO    HandlerThread:39516 [handler.py:handle_request_defer():170] handle defer: 2
2023-05-02 14:39:08,898 INFO    HandlerThread:39516 [system_monitor.py:finish():190] Stopping system monitor
2023-05-02 14:39:08,898 DEBUG   SystemMonitor:39516 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-05-02 14:39:08,898 INFO    HandlerThread:39516 [interfaces.py:finish():202] Joined cpu monitor
2023-05-02 14:39:08,898 DEBUG   SystemMonitor:39516 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-05-02 14:39:08,898 INFO    HandlerThread:39516 [interfaces.py:finish():202] Joined disk monitor
2023-05-02 14:39:08,898 DEBUG   SystemMonitor:39516 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-05-02 14:39:08,899 INFO    HandlerThread:39516 [interfaces.py:finish():202] Joined memory monitor
2023-05-02 14:39:08,899 INFO    HandlerThread:39516 [interfaces.py:finish():202] Joined network monitor
2023-05-02 14:39:08,899 DEBUG   SenderThread:39516 [sender.py:send_request():402] send_request: defer
2023-05-02 14:39:08,899 INFO    SenderThread:39516 [sender.py:send_request_defer():622] handle sender defer: 2
2023-05-02 14:39:08,899 INFO    SenderThread:39516 [sender.py:transition_state():626] send defer: 3
2023-05-02 14:39:08,899 DEBUG   SenderThread:39516 [sender.py:send():375] send: stats
2023-05-02 14:39:08,899 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: defer
2023-05-02 14:39:08,899 INFO    HandlerThread:39516 [handler.py:handle_request_defer():170] handle defer: 3
2023-05-02 14:39:08,900 DEBUG   SenderThread:39516 [sender.py:send_request():402] send_request: defer
2023-05-02 14:39:08,900 INFO    SenderThread:39516 [sender.py:send_request_defer():622] handle sender defer: 3
2023-05-02 14:39:08,900 INFO    SenderThread:39516 [sender.py:transition_state():626] send defer: 4
2023-05-02 14:39:08,900 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: defer
2023-05-02 14:39:08,900 INFO    HandlerThread:39516 [handler.py:handle_request_defer():170] handle defer: 4
2023-05-02 14:39:08,901 DEBUG   SenderThread:39516 [sender.py:send_request():402] send_request: defer
2023-05-02 14:39:08,901 INFO    SenderThread:39516 [sender.py:send_request_defer():622] handle sender defer: 4
2023-05-02 14:39:08,901 INFO    SenderThread:39516 [sender.py:transition_state():626] send defer: 5
2023-05-02 14:39:08,901 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: defer
2023-05-02 14:39:08,901 INFO    HandlerThread:39516 [handler.py:handle_request_defer():170] handle defer: 5
2023-05-02 14:39:08,901 DEBUG   SenderThread:39516 [sender.py:send():375] send: summary
2023-05-02 14:39:08,902 INFO    SenderThread:39516 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-02 14:39:08,902 DEBUG   SenderThread:39516 [sender.py:send_request():402] send_request: defer
2023-05-02 14:39:08,902 INFO    SenderThread:39516 [sender.py:send_request_defer():622] handle sender defer: 5
2023-05-02 14:39:08,902 INFO    SenderThread:39516 [sender.py:transition_state():626] send defer: 6
2023-05-02 14:39:08,902 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: defer
2023-05-02 14:39:08,902 INFO    HandlerThread:39516 [handler.py:handle_request_defer():170] handle defer: 6
2023-05-02 14:39:08,902 DEBUG   SenderThread:39516 [sender.py:send_request():402] send_request: defer
2023-05-02 14:39:08,902 INFO    SenderThread:39516 [sender.py:send_request_defer():622] handle sender defer: 6
2023-05-02 14:39:08,902 INFO    SenderThread:39516 [sender.py:transition_state():626] send defer: 7
2023-05-02 14:39:08,902 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 14:39:08,902 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: defer
2023-05-02 14:39:08,902 INFO    HandlerThread:39516 [handler.py:handle_request_defer():170] handle defer: 7
2023-05-02 14:39:08,903 DEBUG   SenderThread:39516 [sender.py:send_request():402] send_request: defer
2023-05-02 14:39:08,903 INFO    SenderThread:39516 [sender.py:send_request_defer():622] handle sender defer: 7
2023-05-02 14:39:08,903 INFO    SenderThread:39516 [sender.py:transition_state():626] send defer: 8
2023-05-02 14:39:08,903 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: defer
2023-05-02 14:39:08,903 INFO    HandlerThread:39516 [handler.py:handle_request_defer():170] handle defer: 8
2023-05-02 14:39:08,903 DEBUG   SenderThread:39516 [sender.py:send_request():402] send_request: defer
2023-05-02 14:39:08,903 INFO    SenderThread:39516 [sender.py:send_request_defer():622] handle sender defer: 8
2023-05-02 14:39:08,906 INFO    SenderThread:39516 [sender.py:transition_state():626] send defer: 9
2023-05-02 14:39:08,906 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: defer
2023-05-02 14:39:08,906 DEBUG   SenderThread:39516 [sender.py:send():375] send: artifact
2023-05-02 14:39:08,906 INFO    HandlerThread:39516 [handler.py:handle_request_defer():170] handle defer: 9
2023-05-02 14:39:09,084 INFO    Thread-12 :39516 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_143905-6iu8rmzn/files/conda-environment.yaml
2023-05-02 14:39:09,084 INFO    Thread-12 :39516 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_143905-6iu8rmzn/files/wandb-summary.json
2023-05-02 14:39:09,084 INFO    Thread-12 :39516 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_143905-6iu8rmzn/files/wandb-metadata.json
2023-05-02 14:39:09,429 INFO    wandb-upload_0:39516 [upload_job.py:push():137] Uploaded file /var/folders/t0/wpl_qfjd5s3cczhlskc092xm0000gp/T/tmp8zmmatg5wandb/oim9twrh-wandb-metadata.json
2023-05-02 14:39:09,432 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-02 14:39:09,578 INFO    SenderThread:39516 [sender.py:send_artifact():1474] sent artifact job-git_github.com_MuhangTian_Deep-RL.git_train.py - {'id': 'QXJ0aWZhY3Q6NDM5MDYzNjI3', 'digest': '831a48d0da13a6c03247f2b7951a5250', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-git_github.com_MuhangTian_Deep-RL.git_train.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-git_github.com_MuhangTian_Deep-RL.git_train.py', 'alias': 'v3'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY1OTEzNDIz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDM5MTAwOTM5', 'versionIndex': 4}}, 'version': 'v3'}
2023-05-02 14:39:09,578 DEBUG   SenderThread:39516 [sender.py:send_request():402] send_request: defer
2023-05-02 14:39:09,578 INFO    SenderThread:39516 [sender.py:send_request_defer():622] handle sender defer: 9
2023-05-02 14:39:09,578 INFO    SenderThread:39516 [dir_watcher.py:finish():365] shutting down directory watcher
2023-05-02 14:39:10,089 INFO    SenderThread:39516 [dir_watcher.py:finish():395] scan: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_143905-6iu8rmzn/files
2023-05-02 14:39:10,090 INFO    SenderThread:39516 [dir_watcher.py:finish():409] scan save: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_143905-6iu8rmzn/files/requirements.txt requirements.txt
2023-05-02 14:39:10,090 INFO    SenderThread:39516 [dir_watcher.py:finish():409] scan save: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_143905-6iu8rmzn/files/config.yaml config.yaml
2023-05-02 14:39:10,092 INFO    SenderThread:39516 [dir_watcher.py:finish():409] scan save: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_143905-6iu8rmzn/files/wandb-summary.json wandb-summary.json
2023-05-02 14:39:10,093 INFO    SenderThread:39516 [dir_watcher.py:finish():409] scan save: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_143905-6iu8rmzn/files/conda-environment.yaml conda-environment.yaml
2023-05-02 14:39:10,096 INFO    SenderThread:39516 [dir_watcher.py:finish():409] scan save: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_143905-6iu8rmzn/files/wandb-metadata.json wandb-metadata.json
2023-05-02 14:39:10,097 INFO    SenderThread:39516 [sender.py:transition_state():626] send defer: 10
2023-05-02 14:39:10,099 DEBUG   SenderThread:39516 [sender.py:send_request():402] send_request: poll_exit
2023-05-02 14:39:10,099 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: defer
2023-05-02 14:39:10,099 INFO    HandlerThread:39516 [handler.py:handle_request_defer():170] handle defer: 10
2023-05-02 14:39:10,099 DEBUG   SenderThread:39516 [sender.py:send_request():402] send_request: defer
2023-05-02 14:39:10,100 INFO    SenderThread:39516 [sender.py:send_request_defer():622] handle sender defer: 10
2023-05-02 14:39:10,100 INFO    SenderThread:39516 [file_pusher.py:finish():168] shutting down file pusher
2023-05-02 14:39:10,438 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-02 14:39:10,438 DEBUG   SenderThread:39516 [sender.py:send_request():402] send_request: poll_exit
2023-05-02 14:39:10,671 INFO    wandb-upload_0:39516 [upload_job.py:push():137] Uploaded file /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_143905-6iu8rmzn/files/requirements.txt
2023-05-02 14:39:10,671 INFO    wandb-upload_3:39516 [upload_job.py:push():137] Uploaded file /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_143905-6iu8rmzn/files/conda-environment.yaml
2023-05-02 14:39:10,690 INFO    wandb-upload_1:39516 [upload_job.py:push():137] Uploaded file /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_143905-6iu8rmzn/files/config.yaml
2023-05-02 14:39:10,752 INFO    wandb-upload_2:39516 [upload_job.py:push():137] Uploaded file /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_143905-6iu8rmzn/files/wandb-summary.json
2023-05-02 14:39:10,957 INFO    Thread-11 :39516 [sender.py:transition_state():626] send defer: 11
2023-05-02 14:39:10,957 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: defer
2023-05-02 14:39:10,957 INFO    HandlerThread:39516 [handler.py:handle_request_defer():170] handle defer: 11
2023-05-02 14:39:10,957 DEBUG   SenderThread:39516 [sender.py:send_request():402] send_request: defer
2023-05-02 14:39:10,957 INFO    SenderThread:39516 [sender.py:send_request_defer():622] handle sender defer: 11
2023-05-02 14:39:10,957 INFO    SenderThread:39516 [file_pusher.py:join():173] waiting for file pusher
2023-05-02 14:39:10,957 INFO    SenderThread:39516 [sender.py:transition_state():626] send defer: 12
2023-05-02 14:39:10,957 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: defer
2023-05-02 14:39:10,957 INFO    HandlerThread:39516 [handler.py:handle_request_defer():170] handle defer: 12
2023-05-02 14:39:10,957 DEBUG   SenderThread:39516 [sender.py:send_request():402] send_request: defer
2023-05-02 14:39:10,957 INFO    SenderThread:39516 [sender.py:send_request_defer():622] handle sender defer: 12
2023-05-02 14:39:11,113 INFO    SenderThread:39516 [sender.py:transition_state():626] send defer: 13
2023-05-02 14:39:11,113 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: defer
2023-05-02 14:39:11,113 INFO    HandlerThread:39516 [handler.py:handle_request_defer():170] handle defer: 13
2023-05-02 14:39:11,113 DEBUG   SenderThread:39516 [sender.py:send_request():402] send_request: defer
2023-05-02 14:39:11,113 INFO    SenderThread:39516 [sender.py:send_request_defer():622] handle sender defer: 13
2023-05-02 14:39:11,113 INFO    SenderThread:39516 [sender.py:transition_state():626] send defer: 14
2023-05-02 14:39:11,114 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: defer
2023-05-02 14:39:11,114 DEBUG   SenderThread:39516 [sender.py:send():375] send: final
2023-05-02 14:39:11,114 INFO    HandlerThread:39516 [handler.py:handle_request_defer():170] handle defer: 14
2023-05-02 14:39:11,114 DEBUG   SenderThread:39516 [sender.py:send():375] send: footer
2023-05-02 14:39:11,114 DEBUG   SenderThread:39516 [sender.py:send_request():402] send_request: defer
2023-05-02 14:39:11,114 INFO    SenderThread:39516 [sender.py:send_request_defer():622] handle sender defer: 14
2023-05-02 14:39:11,114 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-02 14:39:11,115 DEBUG   SenderThread:39516 [sender.py:send_request():402] send_request: poll_exit
2023-05-02 14:39:11,115 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-02 14:39:11,115 DEBUG   SenderThread:39516 [sender.py:send_request():402] send_request: poll_exit
2023-05-02 14:39:11,116 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: server_info
2023-05-02 14:39:11,116 DEBUG   SenderThread:39516 [sender.py:send_request():402] send_request: server_info
2023-05-02 14:39:11,116 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: get_summary
2023-05-02 14:39:11,117 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: sampled_history
2023-05-02 14:39:11,198 INFO    MainThread:39516 [wandb_run.py:_footer_history_summary_info():3476] rendering history
2023-05-02 14:39:11,198 INFO    MainThread:39516 [wandb_run.py:_footer_history_summary_info():3508] rendering summary
2023-05-02 14:39:11,198 INFO    MainThread:39516 [wandb_run.py:_footer_sync_info():3434] logging synced files
2023-05-02 14:39:11,198 DEBUG   HandlerThread:39516 [handler.py:handle_request():144] handle_request: shutdown
2023-05-02 14:39:11,198 INFO    HandlerThread:39516 [handler.py:finish():845] shutting down handler
2023-05-02 14:39:12,121 INFO    WriterThread:39516 [datastore.py:close():298] close: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_143905-6iu8rmzn/run-6iu8rmzn.wandb
2023-05-02 14:39:12,202 INFO    SenderThread:39516 [sender.py:finish():1550] shutting down sender
2023-05-02 14:39:12,202 INFO    SenderThread:39516 [file_pusher.py:finish():168] shutting down file pusher
2023-05-02 14:39:12,202 INFO    SenderThread:39516 [file_pusher.py:join():173] waiting for file pusher
