2023-05-02 06:51:05,593 INFO    StreamThr :16004 [internal.py:wandb_internal():86] W&B internal server running at pid: 16004, started at: 2023-05-02 06:51:05.593412
2023-05-02 06:51:06,423 DEBUG   HandlerThread:16004 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-05-02 06:51:06,423 DEBUG   HandlerThread:16004 [system_info.py:_save_pip():67] Saving pip packages done
2023-05-02 06:51:06,424 DEBUG   HandlerThread:16004 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-05-02 06:51:07,245 INFO    Thread-12 :16004 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_065105-6i0789g0/files/wandb-summary.json
2023-05-02 06:51:07,245 INFO    Thread-12 :16004 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_065105-6i0789g0/files/conda-environment.yaml
2023-05-02 06:51:07,245 INFO    Thread-12 :16004 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_065105-6i0789g0/files/requirements.txt
2023-05-02 06:51:09,007 DEBUG   HandlerThread:16004 [system_info.py:_save_conda():86] Saving conda packages done
2023-05-02 06:51:09,008 INFO    HandlerThread:16004 [system_monitor.py:probe():216] Finished publishing system info
2023-05-02 06:51:09,010 DEBUG   SenderThread:16004 [sender.py:send():375] send: files
2023-05-02 06:51:09,010 INFO    SenderThread:16004 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-05-02 06:51:09,015 DEBUG   SenderThread:16004 [sender.py:send():375] send: telemetry
2023-05-02 06:51:09,015 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: stop_status
2023-05-02 06:51:09,015 DEBUG   SenderThread:16004 [sender.py:send_request():402] send_request: stop_status
2023-05-02 06:51:09,253 INFO    Thread-12 :16004 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_065105-6i0789g0/files/conda-environment.yaml
2023-05-02 06:51:09,253 INFO    Thread-12 :16004 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_065105-6i0789g0/files/wandb-metadata.json
2023-05-02 06:51:09,500 INFO    wandb-upload_0:16004 [upload_job.py:push():137] Uploaded file /var/folders/t0/wpl_qfjd5s3cczhlskc092xm0000gp/T/tmp3mjncyfswandb/hq9vlo9t-wandb-metadata.json
2023-05-02 06:51:09,896 DEBUG   SenderThread:16004 [sender.py:send():375] send: exit
2023-05-02 06:51:09,896 INFO    SenderThread:16004 [sender.py:send_exit():598] handling exit code: 1
2023-05-02 06:51:09,896 INFO    SenderThread:16004 [sender.py:send_exit():600] handling runtime: 3
2023-05-02 06:51:09,897 INFO    SenderThread:16004 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-02 06:51:09,897 INFO    SenderThread:16004 [sender.py:send_exit():606] send defer
2023-05-02 06:51:09,897 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: defer
2023-05-02 06:51:09,897 INFO    HandlerThread:16004 [handler.py:handle_request_defer():170] handle defer: 0
2023-05-02 06:51:09,897 DEBUG   SenderThread:16004 [sender.py:send_request():402] send_request: defer
2023-05-02 06:51:09,897 INFO    SenderThread:16004 [sender.py:send_request_defer():622] handle sender defer: 0
2023-05-02 06:51:09,897 INFO    SenderThread:16004 [sender.py:transition_state():626] send defer: 1
2023-05-02 06:51:09,897 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: defer
2023-05-02 06:51:09,897 INFO    HandlerThread:16004 [handler.py:handle_request_defer():170] handle defer: 1
2023-05-02 06:51:09,897 DEBUG   SenderThread:16004 [sender.py:send_request():402] send_request: defer
2023-05-02 06:51:09,897 INFO    SenderThread:16004 [sender.py:send_request_defer():622] handle sender defer: 1
2023-05-02 06:51:09,897 INFO    SenderThread:16004 [sender.py:transition_state():626] send defer: 2
2023-05-02 06:51:09,897 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: defer
2023-05-02 06:51:09,897 INFO    HandlerThread:16004 [handler.py:handle_request_defer():170] handle defer: 2
2023-05-02 06:51:09,897 INFO    HandlerThread:16004 [system_monitor.py:finish():190] Stopping system monitor
2023-05-02 06:51:09,897 INFO    HandlerThread:16004 [interfaces.py:finish():202] Joined cpu monitor
2023-05-02 06:51:09,898 DEBUG   SystemMonitor:16004 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-05-02 06:51:09,898 INFO    HandlerThread:16004 [interfaces.py:finish():202] Joined disk monitor
2023-05-02 06:51:09,898 DEBUG   SystemMonitor:16004 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-05-02 06:51:09,898 INFO    HandlerThread:16004 [interfaces.py:finish():202] Joined memory monitor
2023-05-02 06:51:09,898 DEBUG   SystemMonitor:16004 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-05-02 06:51:09,898 INFO    HandlerThread:16004 [interfaces.py:finish():202] Joined network monitor
2023-05-02 06:51:09,898 DEBUG   SenderThread:16004 [sender.py:send_request():402] send_request: defer
2023-05-02 06:51:09,898 INFO    SenderThread:16004 [sender.py:send_request_defer():622] handle sender defer: 2
2023-05-02 06:51:09,898 INFO    SenderThread:16004 [sender.py:transition_state():626] send defer: 3
2023-05-02 06:51:09,898 DEBUG   SenderThread:16004 [sender.py:send():375] send: stats
2023-05-02 06:51:09,898 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: defer
2023-05-02 06:51:09,898 INFO    HandlerThread:16004 [handler.py:handle_request_defer():170] handle defer: 3
2023-05-02 06:51:09,899 DEBUG   SenderThread:16004 [sender.py:send_request():402] send_request: defer
2023-05-02 06:51:09,899 INFO    SenderThread:16004 [sender.py:send_request_defer():622] handle sender defer: 3
2023-05-02 06:51:09,899 INFO    SenderThread:16004 [sender.py:transition_state():626] send defer: 4
2023-05-02 06:51:09,899 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: defer
2023-05-02 06:51:09,899 INFO    HandlerThread:16004 [handler.py:handle_request_defer():170] handle defer: 4
2023-05-02 06:51:09,899 DEBUG   SenderThread:16004 [sender.py:send_request():402] send_request: defer
2023-05-02 06:51:09,899 INFO    SenderThread:16004 [sender.py:send_request_defer():622] handle sender defer: 4
2023-05-02 06:51:09,899 INFO    SenderThread:16004 [sender.py:transition_state():626] send defer: 5
2023-05-02 06:51:09,899 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: defer
2023-05-02 06:51:09,899 INFO    HandlerThread:16004 [handler.py:handle_request_defer():170] handle defer: 5
2023-05-02 06:51:09,899 DEBUG   SenderThread:16004 [sender.py:send():375] send: summary
2023-05-02 06:51:09,899 INFO    SenderThread:16004 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-02 06:51:09,899 DEBUG   SenderThread:16004 [sender.py:send_request():402] send_request: defer
2023-05-02 06:51:09,899 INFO    SenderThread:16004 [sender.py:send_request_defer():622] handle sender defer: 5
2023-05-02 06:51:09,899 INFO    SenderThread:16004 [sender.py:transition_state():626] send defer: 6
2023-05-02 06:51:09,899 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: defer
2023-05-02 06:51:09,899 INFO    HandlerThread:16004 [handler.py:handle_request_defer():170] handle defer: 6
2023-05-02 06:51:09,899 DEBUG   SenderThread:16004 [sender.py:send_request():402] send_request: defer
2023-05-02 06:51:09,899 INFO    SenderThread:16004 [sender.py:send_request_defer():622] handle sender defer: 6
2023-05-02 06:51:09,902 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 06:51:10,048 INFO    SenderThread:16004 [sender.py:transition_state():626] send defer: 7
2023-05-02 06:51:10,048 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: defer
2023-05-02 06:51:10,048 INFO    HandlerThread:16004 [handler.py:handle_request_defer():170] handle defer: 7
2023-05-02 06:51:10,048 DEBUG   SenderThread:16004 [sender.py:send_request():402] send_request: defer
2023-05-02 06:51:10,049 INFO    SenderThread:16004 [sender.py:send_request_defer():622] handle sender defer: 7
2023-05-02 06:51:10,255 INFO    Thread-12 :16004 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_065105-6i0789g0/files/wandb-summary.json
2023-05-02 06:51:10,256 INFO    Thread-12 :16004 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_065105-6i0789g0/files/config.yaml
2023-05-02 06:51:10,256 INFO    Thread-12 :16004 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_065105-6i0789g0/files/output.log
2023-05-02 06:51:10,900 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-02 06:51:11,907 INFO    SenderThread:16004 [sender.py:transition_state():626] send defer: 8
2023-05-02 06:51:11,908 DEBUG   SenderThread:16004 [sender.py:send_request():402] send_request: poll_exit
2023-05-02 06:51:11,908 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: defer
2023-05-02 06:51:11,909 INFO    HandlerThread:16004 [handler.py:handle_request_defer():170] handle defer: 8
2023-05-02 06:51:11,909 DEBUG   SenderThread:16004 [sender.py:send_request():402] send_request: defer
2023-05-02 06:51:11,909 INFO    SenderThread:16004 [sender.py:send_request_defer():622] handle sender defer: 8
2023-05-02 06:51:11,916 INFO    SenderThread:16004 [sender.py:transition_state():626] send defer: 9
2023-05-02 06:51:11,917 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: defer
2023-05-02 06:51:11,917 INFO    HandlerThread:16004 [handler.py:handle_request_defer():170] handle defer: 9
2023-05-02 06:51:11,917 DEBUG   SenderThread:16004 [sender.py:send():375] send: artifact
2023-05-02 06:51:12,262 INFO    Thread-12 :16004 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_065105-6i0789g0/files/output.log
2023-05-02 06:51:12,428 INFO    SenderThread:16004 [sender.py:send_artifact():1474] sent artifact job-git_github.com_MuhangTian_Deep-RL.git_train.py - {'id': 'QXJ0aWZhY3Q6NDM5MDYzNjI3', 'digest': '831a48d0da13a6c03247f2b7951a5250', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-git_github.com_MuhangTian_Deep-RL.git_train.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-git_github.com_MuhangTian_Deep-RL.git_train.py', 'alias': 'v3'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY1OTEzNDIz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDM5MTAwOTM5', 'versionIndex': 4}}, 'version': 'v3'}
2023-05-02 06:51:12,429 DEBUG   SenderThread:16004 [sender.py:send_request():402] send_request: defer
2023-05-02 06:51:12,429 INFO    SenderThread:16004 [sender.py:send_request_defer():622] handle sender defer: 9
2023-05-02 06:51:12,429 INFO    SenderThread:16004 [dir_watcher.py:finish():365] shutting down directory watcher
2023-05-02 06:51:13,266 INFO    SenderThread:16004 [dir_watcher.py:finish():395] scan: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_065105-6i0789g0/files
2023-05-02 06:51:13,266 INFO    SenderThread:16004 [dir_watcher.py:finish():409] scan save: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_065105-6i0789g0/files/requirements.txt requirements.txt
2023-05-02 06:51:13,267 INFO    SenderThread:16004 [dir_watcher.py:finish():409] scan save: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_065105-6i0789g0/files/output.log output.log
2023-05-02 06:51:13,271 INFO    SenderThread:16004 [dir_watcher.py:finish():409] scan save: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_065105-6i0789g0/files/config.yaml config.yaml
2023-05-02 06:51:13,276 INFO    SenderThread:16004 [dir_watcher.py:finish():409] scan save: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_065105-6i0789g0/files/wandb-summary.json wandb-summary.json
2023-05-02 06:51:13,281 INFO    SenderThread:16004 [dir_watcher.py:finish():409] scan save: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_065105-6i0789g0/files/conda-environment.yaml conda-environment.yaml
2023-05-02 06:51:13,286 INFO    SenderThread:16004 [dir_watcher.py:finish():409] scan save: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_065105-6i0789g0/files/wandb-metadata.json wandb-metadata.json
2023-05-02 06:51:13,286 INFO    SenderThread:16004 [sender.py:transition_state():626] send defer: 10
2023-05-02 06:51:13,289 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: defer
2023-05-02 06:51:13,289 INFO    HandlerThread:16004 [handler.py:handle_request_defer():170] handle defer: 10
2023-05-02 06:51:13,289 DEBUG   SenderThread:16004 [sender.py:send_request():402] send_request: defer
2023-05-02 06:51:13,289 INFO    SenderThread:16004 [sender.py:send_request_defer():622] handle sender defer: 10
2023-05-02 06:51:13,289 INFO    SenderThread:16004 [file_pusher.py:finish():168] shutting down file pusher
2023-05-02 06:51:13,804 INFO    wandb-upload_4:16004 [upload_job.py:push():137] Uploaded file /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_065105-6i0789g0/files/conda-environment.yaml
2023-05-02 06:51:13,804 INFO    wandb-upload_0:16004 [upload_job.py:push():137] Uploaded file /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_065105-6i0789g0/files/requirements.txt
2023-05-02 06:51:13,805 INFO    wandb-upload_2:16004 [upload_job.py:push():137] Uploaded file /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_065105-6i0789g0/files/config.yaml
2023-05-02 06:51:13,805 INFO    wandb-upload_3:16004 [upload_job.py:push():137] Uploaded file /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_065105-6i0789g0/files/wandb-summary.json
2023-05-02 06:51:13,818 INFO    wandb-upload_1:16004 [upload_job.py:push():137] Uploaded file /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_065105-6i0789g0/files/output.log
2023-05-02 06:51:14,024 INFO    Thread-11 :16004 [sender.py:transition_state():626] send defer: 11
2023-05-02 06:51:14,024 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: defer
2023-05-02 06:51:14,024 INFO    HandlerThread:16004 [handler.py:handle_request_defer():170] handle defer: 11
2023-05-02 06:51:14,024 DEBUG   SenderThread:16004 [sender.py:send_request():402] send_request: defer
2023-05-02 06:51:14,024 INFO    SenderThread:16004 [sender.py:send_request_defer():622] handle sender defer: 11
2023-05-02 06:51:14,024 INFO    SenderThread:16004 [file_pusher.py:join():173] waiting for file pusher
2023-05-02 06:51:14,025 INFO    SenderThread:16004 [sender.py:transition_state():626] send defer: 12
2023-05-02 06:51:14,025 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: defer
2023-05-02 06:51:14,025 INFO    HandlerThread:16004 [handler.py:handle_request_defer():170] handle defer: 12
2023-05-02 06:51:14,025 DEBUG   SenderThread:16004 [sender.py:send_request():402] send_request: defer
2023-05-02 06:51:14,025 INFO    SenderThread:16004 [sender.py:send_request_defer():622] handle sender defer: 12
2023-05-02 06:51:14,201 INFO    SenderThread:16004 [sender.py:transition_state():626] send defer: 13
2023-05-02 06:51:14,202 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: defer
2023-05-02 06:51:14,202 INFO    HandlerThread:16004 [handler.py:handle_request_defer():170] handle defer: 13
2023-05-02 06:51:14,202 DEBUG   SenderThread:16004 [sender.py:send_request():402] send_request: defer
2023-05-02 06:51:14,203 INFO    SenderThread:16004 [sender.py:send_request_defer():622] handle sender defer: 13
2023-05-02 06:51:14,203 INFO    SenderThread:16004 [sender.py:transition_state():626] send defer: 14
2023-05-02 06:51:14,203 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: defer
2023-05-02 06:51:14,203 DEBUG   SenderThread:16004 [sender.py:send():375] send: final
2023-05-02 06:51:14,203 INFO    HandlerThread:16004 [handler.py:handle_request_defer():170] handle defer: 14
2023-05-02 06:51:14,204 DEBUG   SenderThread:16004 [sender.py:send():375] send: footer
2023-05-02 06:51:14,204 DEBUG   SenderThread:16004 [sender.py:send_request():402] send_request: defer
2023-05-02 06:51:14,204 INFO    SenderThread:16004 [sender.py:send_request_defer():622] handle sender defer: 14
2023-05-02 06:51:14,205 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-02 06:51:14,205 DEBUG   SenderThread:16004 [sender.py:send_request():402] send_request: poll_exit
2023-05-02 06:51:14,206 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: server_info
2023-05-02 06:51:14,206 DEBUG   SenderThread:16004 [sender.py:send_request():402] send_request: server_info
2023-05-02 06:51:14,209 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: get_summary
2023-05-02 06:51:14,210 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: sampled_history
2023-05-02 06:51:14,314 INFO    MainThread:16004 [wandb_run.py:_footer_history_summary_info():3476] rendering history
2023-05-02 06:51:14,314 INFO    MainThread:16004 [wandb_run.py:_footer_history_summary_info():3508] rendering summary
2023-05-02 06:51:14,315 INFO    MainThread:16004 [wandb_run.py:_footer_sync_info():3434] logging synced files
2023-05-02 06:51:14,316 DEBUG   HandlerThread:16004 [handler.py:handle_request():144] handle_request: shutdown
2023-05-02 06:51:14,316 INFO    HandlerThread:16004 [handler.py:finish():845] shutting down handler
2023-05-02 06:51:15,211 INFO    WriterThread:16004 [datastore.py:close():298] close: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_065105-6i0789g0/run-6i0789g0.wandb
2023-05-02 06:51:15,316 INFO    SenderThread:16004 [sender.py:finish():1550] shutting down sender
2023-05-02 06:51:15,316 INFO    SenderThread:16004 [file_pusher.py:finish():168] shutting down file pusher
2023-05-02 06:51:15,316 INFO    SenderThread:16004 [file_pusher.py:join():173] waiting for file pusher
